OBJECT_ID,FIRE_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE
727869,,1996,2450138.5,56,,13,Missing/Undefined,2450138.5,56,1141,85,C,33.55833333,-79.925
847343,,2000,2451599.5,56,,7,Arson,,,,6,B,34.2233,-85.7472
1439009,,1996,2450138.5,56,1100,4,Campfire,,,,0.3,B,32.34298,-87.80349
1362385,,1995,2449773.5,56,,5,Debris Burning,2449773.5,56,,10,C,36.89167,-82.03333
1599223,NER-20120225-003,2012,2455982.5,56,,9,Miscellaneous,2455982.5,56,,0.5,B,33.495182,-86.490754
242212,ROHRBACK01,1996,2450138.5,56,1620,9,Miscellaneous,2450138.5,56,1850,4,B,39.45497,-77.72821
1436307,,1996,2450138.5,56,1415,4,Campfire,,,,4,B,32.98515,-87.2932
104083,006 RIVER ROAD,1998,2450869.5,56,1400,7,Arson,2450869.5,56,1430,1.8,B,31.07,-92.65333333
1431074,,1994,2449408.5,56,1430,5,Debris Burning,,,,2,B,31.10748,-88.06548
903457,,2000,2451599.5,56,,9,Miscellaneous,,,,5,B,36.4739,-94.8361
1365856,,2010,2455252.5,56,,2,Equipment Use,,,,1,B,32.488959,-85.549777
609252,,1996,2450138.5,56,,5,Debris Burning,,,,5,B,32.56458,-95.53958
135832,LEVY,2001,2451965.5,56,1132,7,Arson,2451967.5,58,1330,1,B,29.05833333,-81.56666667
1605239,,2012,2455982.5,56,1245,5,Debris Burning,2455982.5,56,1435,1,B,34.62169,-92.64354
419945,,2003,2452695.5,56,,5,Debris Burning,,,,0.13,A,30.7355355,-83.43612401
1706841,,2005,2453426.5,56,,13,Missing/Undefined,,,,2,B,18.092676,-66.942284
1362605,,1996,2450138.5,56,,5,Debris Burning,2450138.5,56,,30,C,37.22,-81.92167
1005352,,1993,2449043.5,56,,7,Arson,,,,1,B,34.965,-78.6117
694575,,1995,2449773.5,56,1908,7,Arson,2449773.5,56,1940,1,B,30.45459293,-89.19868391
1484624,(HI) WATER PLANT  (200),2011,2455617.5,56,1215,9,Miscellaneous,2455617.5,56,1246,0.1,A,27.2682,-81.4018
1435139,,1995,2449773.5,56,2000,4,Campfire,,,,0.2,A,33.16027,-86.6491
726784,,1996,2450138.5,56,,13,Missing/Undefined,2450138.5,56,1142,1.5,B,34.325,-79.19166667
607494,,1995,2449773.5,56,,5,Debris Burning,,,,4,B,32.57292,-94.44375
1018128,BURNED HOSE,1996,2450138.5,56,,5,Debris Burning,,,,3,B,35.3283,-77.4083
1306880,,2006,2453791.5,56,1809,9,Miscellaneous,2453791.5,56,1809,0.1,A,42.43182378,-79.33514462
479280,,2008,2454521.5,56,,7,Arson,,,,1,B,30.75694,-92.62695
918543,,2000,2451599.5,56,,5,Debris Burning,,,,4,B,32.65,-80.9167
124727,SMITH,2000,2451599.5,56,1330,7,Arson,2451599.5,56,1430,0.5,B,35.71416667,-82.39777778
1322954,SHOPVIEW AVE,1997,2450504.5,56,1523,5,Debris Burning,2450504.5,56,1523,0.3,B,37.3786349,-81.08109976
1236249,FY2000-CHEROKEE-041,2000,2451600.5,57,1611,5,Debris Burning,2451600.5,57,1611,1.38,B,34.2072,-84.6538
928387,,2002,2452331.5,57,,7,Arson,,,,4,B,33.9667,-79.1333
636649,,2007,2454157.5,57,,5,Debris Burning,,,,1,B,31.53352997,-95.48447002
758914,IDANHA HILLS,2001,2451966.5,57,,5,Debris Burning,2451966.5,57,,0.1,A,44.7007,-122.07362
1038528,CRISP RD.,2000,2451600.5,57,,5,Debris Burning,,,,1,B,35.0167,-84.0667
425034,,2005,2453427.5,57,,2,Equipment Use,,,,0.21,A,34.80126496,-85.06776137
733682,,1995,2449774.5,57,,13,Missing/Undefined,2449774.5,57,1140,2,B,34.34166667,-82.07916667
543767,,2002,2452331.5,57,,2,Equipment Use,,,,2.75,B,40.60833,-75.17916
1049163,ASHE PILE FIRE,2002,2452331.5,57,,9,Miscellaneous,,,,1,B,36.4,-77.7
1394386,,1996,2450139.5,57,2000,7,Arson,2450139.5,57,2200,1.1,B,33.8988,-85.1876
1816315,FY2015-LUMPKIN-031,2015,2457079.5,57,1622,4,Campfire,2457079.5,57,1706,0.22,A,34.49377222,-84.10143056
1019732,BETHEA,1996,2450139.5,57,,5,Debris Burning,,,,3,B,35.3217,-78.9883
1740357,14016,2014,2456714.5,57,,11,Powerline,,,,1,B,33.3981931,-98.6177081
1014818,,1995,2449774.5,57,,5,Debris Burning,,,,1,B,35.5783,-78.0617
602116,,2002,2452331.5,57,,5,Debris Burning,,,,50,C,32.63000002,-97.53221999
1043289,FIVE-O-FIRE,2001,2451966.5,57,,7,Arson,,,,3,B,34.7167,-79.1167
564447,,2004,2453061.5,57,,7,Arson,,,,0.1,A,35.64197997,-94.70599001
1277367,,2002,2452331.5,57,1310,5,Debris Burning,2452331.5,57,1310,2,B,41.23694444,-74.90777778
911889,,1999,2451235.5,57,,7,Arson,,,,0.2,A,34.7,-79.8333
1531692,SIMPSON,2009,2454888.5,57,,2,Equipment Use,,,,3,B,32.25900936,-98.97860749
387323,,2004,2453061.5,57,,7,Arson,,,,45,C,35.59382998,-91.53533002
888573,,1999,2451235.5,57,,9,Miscellaneous,,,,5,B,30.5117,-89.9303
1048285,RYAN ROAD FIRE,2002,2452331.5,57,,5,Debris Burning,,,,3,B,35.7,-79.0833
1438269,,1996,2450139.5,57,1300,4,Campfire,,,,2,B,33.34125,-87.03113
1031621,HATLEY FIRE,1999,2451235.5,57,,5,Debris Burning,,,,1,B,35.795,-79.1317
1720593,,2011,2455618.5,57,,13,Missing/Undefined,,,,0.25,A,18.119322,-65.417709
855730,,2001,2451966.5,57,,7,Arson,,,,10,C,31.0336,-87.6578
912791,,1999,2451235.5,57,,5,Debris Burning,,,,3,B,34.0833,-79.8167
965666,,1995,2449774.5,57,,6,Railroad,,,,3,B,30.14,-81.89
695072,,1995,2449774.5,57,1535,7,Arson,2449774.5,57,1700,15,C,33.38922104,-89.73546807
976811,,1997,2450505.5,57,,2,Equipment Use,,,,1,B,29.6,-81.87
845149,,1999,2451235.5,57,,3,Smoking,,,,0.1,A,32.4742,-85.6006
1483081,05-02-CEDAR CREEK FIRE-0528,2011,2455618.5,57,1845,5,Debris Burning,2455618.5,57,1927,2,B,30.2888,-82.2734
468502,,2004,2453061.5,57,,13,Missing/Undefined,,,,0.5,B,36.58530001,-89.17046999
264380,QUIVER,2005,2453427.5,57,1141,5,Debris Burning,2453427.5,57,1210,0.5,B,43.0292,-102.5491
1018007,,1995,2449774.5,57,,5,Debris Burning,,,,0.2,A,34.8183,-80.625
821022,,2007,2454157.5,57,,7,Arson,,,,4,B,32.9411,-89.3594
845916,,1999,2451235.5,57,,7,Arson,,,,0.3,B,30.6408,-87.5903
1253061,FY2002-COOK-058,2002,2452332.5,58,1140,5,Debris Burning,2452332.5,58,1140,8.57,B,31.1385,-83.4363
738799,,1994,2449410.5,58,,13,Missing/Undefined,2449410.5,58,1145,10,C,34.125,-80.29166667
879653,,1999,2451236.5,58,,5,Debris Burning,,,,0.1,A,30.7786,-83.4781
1419386,,1996,2450140.5,58,2100,7,Arson,2450140.5,58,2205,0.02,A,31.7899,-83.6133
1317934,WEBB RD.,2001,2451967.5,58,1805,7,Arson,2451967.5,58,1805,3,B,37.92274015,-82.4705933
993005,,2000,2451601.5,58,,2,Equipment Use,,,,0.5,B,26.94,-82.25
728396,,1996,2450140.5,58,,13,Missing/Undefined,2450140.5,58,1141,0.3,B,33.69166667,-80.89166667
1260345,FY2002-WAYNE-053,2002,2452332.5,58,1115,5,Debris Burning,2452332.5,58,1115,0.4,B,31.618,-81.9156
1302460,,2007,2454158.5,58,811,9,Miscellaneous,2454158.5,58,811,0.1,A,41.31435686,-74.14498371
1531733,PAT HARTMAN,2009,2454889.5,58,,11,Powerline,,,,0.25,A,35.9897,-102.46011
731325,,1995,2449775.5,58,,13,Missing/Undefined,2449775.5,58,,0.5,B,33.04166667,-80.10833333
566473,,2005,2453428.5,58,,13,Missing/Undefined,,,,25,C,35.79376998,-94.88036002
468388,,2004,2453062.5,58,,13,Missing/Undefined,,,,1,B,38.41793,-83.12504997
636686,,2007,2454158.5,58,,5,Debris Burning,,,,10,C,32.07234999,-98.02061
930102,,2002,2452332.5,58,,7,Arson,,,,20,C,33.12,-79.9211
1418127,,1996,2450140.5,58,1635,7,Arson,2450140.5,58,1714,0.04,A,32.7322,-81.8494
697663,,1996,2450140.5,58,1206,5,Debris Burning,2450140.5,58,,30,C,33.21927696,-90.0946484
972544,,1992,2448679.5,58,,2,Equipment Use,,,,1.5,B,30.71,-86.01
408372,,2009,2454889.5,58,,5,Debris Burning,,,,3,B,29.28305,-82.54972
576926,,2007,2454158.5,58,,7,Arson,,,,0.2,A,34.42185001,-82.36378
1254231,FY2002-EMANUEL-085,2002,2452332.5,58,2210,5,Debris Burning,2452332.5,58,2210,0.05,A,32.5266,-82.3169
1437082,,1996,2450140.5,58,1800,4,Campfire,,,,2,B,32.79577,-85.25863
1576132,DOUBLE HEAD,2012,2455984.5,58,550,7,Arson,2455984.5,58,1500,24.9,C,35.4619,-83.3844
626457,,2006,2453793.5,58,,9,Miscellaneous,,,,2,B,32.67591998,-94.98270002
516738,,2006,2453793.5,58,,3,Smoking,,,,10,C,35.58455997,-79.80896
1185109,,2010,2455254.5,58,,5,Debris Burning,,,,4,B,32.209461,-81.031265
646776,,2008,2454523.5,58,,5,Debris Burning,,,,1,B,32.71218,-102.5802
452082,,2007,2454158.5,58,,2,Equipment Use,,,,0.3,B,31.40780335,-81.68319039
1484659,35/MAX HOOKS-0205,2011,2455619.5,58,1201,5,Debris Burning,2455621.5,60,1335,3,B,28.5491,-81.8064
468387,,2004,2453063.5,59,,13,Missing/Undefined,,,,50,C,38.34249998,-83.13191999
629943,,2006,2453794.5,59,,5,Debris Burning,,,,10,C,30.7889,-96.54252999
892305,,2000,2451602.5,59,,9,Miscellaneous,,,,3,B,30.5175,-92.9539
1710837,,2006,2453794.5,59,,13,Missing/Undefined,,,,15,C,18.310213,-66.997017
515884,,2006,2453794.5,59,,2,Equipment Use,,,,0.1,A,35.44317998,-81.10457002
468885,,2004,2453063.5,59,,13,Missing/Undefined,,,,10,C,37.44920998,-83.65233998
747958,,1992,2448680.5,59,,13,Missing/Undefined,2448680.5,59,1150,1,B,34.32916667,-81.40416667
888748,,1999,2451237.5,59,,9,Miscellaneous,,,,2,B,30.6714,-90.4394
1149375,,2007,2454159.5,59,1409,9,Miscellaneous,2454159.5,59,1453,4,B,32.390201,-85.201418
1268105,,2007,2454159.5,59,1845,9,Miscellaneous,2454159.5,59,1845,30,C,37.32649,-83.24844
517981,,2006,2453794.5,59,,5,Debris Burning,,,,4,B,35.79072,-78.33347997
540517,,2004,2453063.5,59,,7,Arson,,,,0.25,A,39.84066999,-74.18815997
1255184,FY2002-HEARD-012,2002,2452333.5,59,1305,5,Debris Burning,2452333.5,59,1305,0.1,A,33.0417,-85.2182
248086,STATE 223,2006,2453794.5,59,500,7,Arson,2453794.5,59,735,25,C,35.7453,-95.0475
530200,,2008,2454524.5,59,,13,Missing/Undefined,,,,1,B,36.41782,-79.82547
568770,,2007,2454159.5,59,,13,Missing/Undefined,,,,10,C,36.37782,-95.09698
386666,,2008,2454524.5,59,,5,Debris Burning,,,,9,B,34.39295,-92.12453
978654,,1999,2451237.5,59,,2,Equipment Use,,,,20,C,28.06,-81.49
241265,DODD R1,1994,2449411.5,59,120,7,Arson,2449411.5,59,200,0.5,B,36.46852,-94.06294
1751299,BEELER HOLLOW FOX HUNTER ROAD,2014,2456716.5,59,1525,5,Debris Burning,2456716.5,59,1630,1,B,36.244983,-83.84245
963172,,1993,2449046.5,59,,6,Railroad,,,,15,C,29.01,-82.16
530199,,2008,2454524.5,59,,13,Missing/Undefined,,,,1,B,36.23731,-77.04282
435415,,2006,2453794.5,59,,9,Miscellaneous,,,,0.06,A,30.86865222,-83.3941027
468558,,2004,2453063.5,59,,13,Missing/Undefined,,,,0.5,B,37.56131998,-86.01369998
358261,DOF 202/136,2008,2454524.5,59,1755,13,Missing/Undefined,2454524.5,59,1815,0.1,A,25.6342,-80.5217
693741,,1994,2449411.5,59,1430,7,Arson,2449411.5,59,1536,3,B,34.64914811,-88.5268577
387309,,2004,2453063.5,59,,7,Arson,,,,3,B,34.20199998,-91.71865998
446618,,2007,2454159.5,59,,2,Equipment Use,,,,0.17,A,32.23695373,-83.38666694
129205,TRAPPER,2000,2451602.5,59,1135,9,Miscellaneous,2451602.5,59,1418,71,C,37.6,-91.30111111
1257796,FY2002-PIERCE-034,2002,2452333.5,59,1215,7,Arson,2452333.5,59,1215,0.7,B,31.3267,-82.1773
643496,,2008,2454524.5,59,,5,Debris Burning,,,,25,C,32.46478,-101.5527
1163407,,2004,2453064.5,60,1517,7,Arson,2453064.5,60,1702,2,B,32.313827,-85.650041
744088,,1992,2448681.5,60,,13,Missing/Undefined,2448681.5,60,1140,4,B,34.45416667,-80.02083333
1313750,THOROFARE RD.,2004,2453064.5,60,1505,5,Debris Burning,2453064.5,60,1505,1,B,38.5056089,-81.32226871
1769772,,2014,2456717.5,60,1305,7,Arson,2456772.5,115,1353,0.1,A,42.8988,-77.3275
574108,,2006,2453795.5,60,,3,Smoking,,,,1,B,34.32586999,-82.79012999
426885,,2004,2453064.5,60,,5,Debris Burning,,,,3.12,B,32.64308784,-84.78354132
930127,,2002,2452334.5,60,,5,Debris Burning,,,,4,B,33.3783,-80.2278
983655,,1999,2451238.5,60,,9,Miscellaneous,,,,6,B,26.97,-81.24
1363585,,1996,2450142.5,60,,8,Children,2450142.5,60,,0.1,A,38.88333,-78.25
480931,,2006,2453795.5,60,,5,Debris Burning,,,,1.8,B,39.64167001,-75.99416002
636887,,2007,2454160.5,60,,5,Debris Burning,,,,2,B,32.49251997,-95.18333998
1508563,FIREPLACE,2011,2455621.5,60,1515,13,Missing/Undefined,2455621.5,60,1550,0.1,A,35.91291667,-82.46596667
902082,,1999,2451238.5,60,,1,Lightning,,,,9,B,36.1689,-95.1275
375398,,2006,2453795.5,60,,7,Arson,,,,0.1,A,38.77,-94.83
1228307,10163,2009,2454891.5,60,1950,7,Arson,2454891.5,60,1950,0.2,A,33.96783333,-94.5375
1173076,,1999,2451238.5,60,1515,7,Arson,2451238.5,60,1700,2,B,32.07966214,-90.06785695
427306,,2004,2453064.5,60,,3,Smoking,,,,0.72,B,31.34395274,-84.33360858
1162429,,2005,2453430.5,60,1355,7,Arson,2453430.5,60,1445,1,B,33.320697,-86.300256
1315152,NORTH SPRINGS,2002,2452334.5,60,1200,5,Debris Burning,2452334.5,60,1200,9,B,37.58183574,-81.82450389
789076,,1992,2448681.5,60,1320,5,Debris Burning,,,,2,B,36.87540418,-91.17790478
1716384,,2009,2454891.5,60,,13,Missing/Undefined,,,,0.5,B,18.00988,-66.81189
618889,,2006,2453795.5,60,,5,Debris Burning,,,,1,B,33.55643999,-94.46754997
922473,,2001,2451969.5,60,,7,Arson,,,,10,C,33.8778,-79.9919
1047785,CEDAR LOOP ROAD FIRE,2002,2452334.5,60,,5,Debris Burning,,,,12,C,34.2833,-78.0333
595801,,2006,2453795.5,60,,5,Debris Burning,,,,0.1,A,36.43332998,-87.79999998
411020,,2005,2453431.5,61,,3,Smoking,,,,0.2,A,30.10610998,-83.59000001
877042,,1999,2451239.5,61,,9,Miscellaneous,,,,0.1,A,33.0411,-83.1122
784043,,1992,2448682.5,61,1440,5,Debris Burning,,,,5,B,40.11435111,-91.71863881
1383922,,1996,2450143.5,61,800,7,Arson,2450143.5,61,1509,3.44,B,33.641,-83.1593
1045726,PARTON,2001,2451970.5,61,,9,Miscellaneous,,,,0.6,B,35.6167,-81.7833
596052,,2006,2453796.5,61,,5,Debris Burning,,,,10,C,35.37499998,-88.16666001
455127,,2008,2454526.5,61,,2,Equipment Use,,,,0.71,B,32.54289255,-83.34092878
907408,,1998,2450874.5,61,,6,Railroad,,,,1,B,34.6,-81.3833
1772646,RED HAWK,2014,2456718.5,61,1702,8,Children,2456718.5,61,1718,0.1,A,35.9521475,-80.855145
1344500,,2002,2452335.5,61,1509,9,Miscellaneous,2452335.5,61,1509,3,B,42.30115036,-73.59939578
351367,PARKINGLOT,2002,2452335.5,61,1400,3,Smoking,,,,0.1,A,35.574135,-111.474296
911058,,1999,2451239.5,61,,5,Debris Burning,,,,3.5,B,34.9425,-81.2989
554533,,1999,2451239.5,61,,2,Equipment Use,,,,0.25,A,40.925,-74.95833
1390259,,1997,2450509.5,61,1400,5,Debris Burning,2450509.5,61,1549,1.69,B,31.4636,-81.4754
1046506,SIGMON DAIRY,2001,2451970.5,61,,5,Debris Burning,,,,0.7,B,35.5833,-81.2333
387350,,2004,2453065.5,61,,9,Miscellaneous,,,,40,C,35.92649997,-93.17820002
632111,,2006,2453796.5,61,,5,Debris Burning,,,,10,C,33.69178002,-96.06231001
1167569,,1998,2450874.5,61,1451,9,Miscellaneous,2450874.5,61,1712,8,B,31.20715109,-88.50698143
1864057,,2001,2451970.5,61,,13,Missing/Undefined,,,,0.1,A,21.5423069,-158.2359161
1629241,BAR DITCH BY GEX RANCH S ON 1454,2012,2455987.5,61,,9,Miscellaneous,,,,0.1,A,36.335594,-100.130768
515085,,2006,2453796.5,61,,7,Arson,,,,48,C,36.52097002,-78.50963997
919460,,2000,2451604.5,61,,5,Debris Burning,,,,1,B,33.1408,-80.0547
1421736,,2009,2454892.5,61,,13,Missing/Undefined,,,,4,B,30.50476,-90.63056
913674,,1999,2451239.5,61,,7,Arson,,,,0.2,A,33.5042,-81.8981
1263337,,2006,2453796.5,61,1830,13,Missing/Undefined,2453796.5,61,,5,B,42.8204768,-94.5187459
912112,,1999,2451239.5,61,,9,Miscellaneous,,,,1.6,B,33.5833,-80.3667
1022503,PURSER FIRE,1997,2450509.5,61,,5,Debris Burning,,,,5.4,B,35.5417,-77.2683
249297,LAKEVIEW,2009,2454892.5,61,1400,7,Arson,2454892.5,61,1600,50,C,35.2022,-95.8036
787465,,1992,2448682.5,61,845,5,Debris Burning,,,,15,C,37.65007461,-92.84175238
1710968,,2006,2453796.5,61,,13,Missing/Undefined,,,,1,B,18.46085,-66.515091
910464,,1999,2451239.5,61,,4,Campfire,,,,7,B,34.8328,-82.2272
563708,,2004,2453065.5,61,,7,Arson,,,,0.5,B,34.07166998,-94.96416
1006048,,1993,2449048.5,61,,7,Arson,,,,0.1,A,35.8617,-82.455
826417,,2000,2451604.5,61,,9,Miscellaneous,,,,0.1,A,33.8583,-90.0289
250840,SE137,2006,2453796.5,61,348,7,Arson,2453796.5,61,630,0.2,A,34.3933,-94.9578
1410655,,1992,2448683.5,62,2030,3,Smoking,2448683.5,62,2140,0.2,A,33.0583,-83.2144
1183883,,2010,2455258.5,62,,5,Debris Burning,,,,5,B,45.76301995,-116.3388976
998302,,1992,2448683.5,62,,2,Equipment Use,,,,0.1,A,35.7083,-79.1717
803299,,2000,2451605.5,62,,7,Arson,,,,0.1,A,36.9025,-83.4647
823223,,2007,2454162.5,62,,7,Arson,,,,1,B,31.1958,-89.7658
802822,,2000,2451605.5,62,,7,Arson,,,,1.5,B,38.1056,-83.2225
361714,B. SLOUGH,1997,2450510.5,62,1000,5,Debris Burning,2450511.5,63,1530,1000,F,29.6,-94.3667
893454,,2000,2451605.5,62,,9,Miscellaneous,,,,2,B,32.6947,-93.0592
626687,,2006,2453797.5,62,,9,Miscellaneous,,,,5,B,33.91395999,-97.71935998
1506047,,2011,2455623.5,62,1500,9,Miscellaneous,2455623.5,62,1515,1,B,35.34289,-92.84145
1408038,,1992,2448683.5,62,1400,5,Debris Burning,2448683.5,62,1428,0.25,A,32.0646,-84.8024
910289,,1999,2451240.5,62,,3,Smoking,,,,0.1,A,34.65,-83.05
1021385,DUGGER #4,1996,2450144.5,62,,7,Arson,,,,2,B,36.145,-81.545
700960,,1994,2449414.5,62,1439,7,Arson,2449414.5,62,1619,10,C,30.64625588,-89.12589037
1440141,,1996,2450144.5,62,1227,4,Campfire,,,,1,B,33.85439,-87.13796
627920,,2006,2453797.5,62,,5,Debris Burning,,,,1,B,33.79165998,-95.39771002
1160422,,2006,2453797.5,62,1253,7,Arson,2453797.5,62,1430,40,C,31.136685,-88.08249
1392526,,1992,2448683.5,62,1500,5,Debris Burning,2448683.5,62,1600,1.32,B,32.441,-82.6005
918349,,2000,2451605.5,62,,3,Smoking,,,,16,C,32.3,-80.9167
433287,,2004,2453066.5,62,,4,Campfire,,,,0.6,B,31.94119843,-81.93679398
1414104,,1997,2450510.5,62,1225,9,Miscellaneous,2450510.5,62,1300,0.11,A,32.4928,-83.8735
1517147,FRANKS FIRE,2011,2455623.5,62,1900,5,Debris Burning,2455624.5,63,100,50,C,35.05,-88.039317
422658,,2005,2453432.5,62,,5,Debris Burning,,,,0.79,B,32.53623072,-83.01287448
1376967,,1994,2449414.5,62,1430,7,Arson,2449414.5,62,1646,13.51,C,34.9788,-85.5131
513604,,2006,2453797.5,62,,5,Debris Burning,,,,3,B,34.63195001,-78.78828001
406012,,2004,2453066.5,62,,13,Missing/Undefined,,,,0.4,B,29.93083001,-81.33445001
822444,,2007,2454162.5,62,,7,Arson,,,,9,B,30.8128,-89.4361
1326060,EIGTH STREET ROAD,1992,2448683.5,62,1045,7,Arson,2448683.5,62,1045,8,B,38.34103302,-82.44877042
1219289,WERNER,2010,2455258.5,62,1600,7,Arson,2455258.5,62,1700,0.1,A,36.0517,-93.1497
413588,,2006,2453797.5,62,,7,Arson,,,,0.1,A,30.06333,-82.14026999
452197,,2008,2454527.5,62,,8,Children,,,,46.08,C,31.86693834,-83.64794471
597046,,2008,2454527.5,62,,5,Debris Burning,,,,12,C,35.59738,-86.10993
1395806,,1996,2450145.5,63,1301,5,Debris Burning,2450145.5,63,1343,0.98,B,32.3041,-83.4895
1711024,,2006,2453798.5,63,,13,Missing/Undefined,,,,5,B,18.358133,-67.031029
1503923,"SEIBERT RD, AL",2011,2455624.5,63,1201,9,Miscellaneous,2455624.5,63,1415,40,C,30.458093,-87.6080839
513607,,2006,2453798.5,63,,5,Debris Burning,,,,0.2,A,34.42123,-78.32616001
516748,,2006,2453798.5,63,,5,Debris Burning,,,,1,B,35.67904,-79.96059
453424,,2008,2454528.5,63,,5,Debris Burning,,,,2.24,B,34.68715652,-83.50507224
516401,,2006,2453798.5,63,,3,Smoking,,,,0.1,A,36.47522998,-77.43062002
471426,,2006,2453798.5,63,,13,Missing/Undefined,,,,0.5,B,38.42532001,-82.82504999
544628,,2002,2452337.5,63,,7,Arson,,,,1,B,39.45417,-74.71667
1551720,EF007-2011,2011,2455624.5,63,,9,Miscellaneous,,,,1,B,32.647653,-96.066341
1834119,FY2015-COLQUITT-013,2015,2457085.5,63,1250,7,Arson,2457085.5,63,1310,0.1,A,31.09273333,-83.80881944
1375611,,1996,2450145.5,63,1400,5,Debris Burning,2450145.5,63,1705,24.57,C,32.1497,-82.8015
644121,,2008,2454528.5,63,,9,Miscellaneous,,,,50,C,35.63598,-100.5738
1380260,,1995,2449780.5,63,1530,5,Debris Burning,2449780.5,63,1700,5.93,B,31.6185,-83.3932
1605457,,2012,2455989.5,63,1533,5,Debris Burning,2455989.5,63,1730,4,B,34.58073,-92.43158
843045,,1999,2451241.5,63,,5,Debris Burning,,,,5,B,32.8636,-85.8272
888442,,1998,2450876.5,63,,9,Miscellaneous,,,,15,C,30.8175,-93.2589
563526,,2009,2454894.5,63,,13,Missing/Undefined,,,,1,B,39.236,-82.98267
1326063,WILDCAT BRANCH,1992,2448684.5,63,1527,7,Arson,2448684.5,63,1527,25,C,38.08300524,-82.53521966
835470,,2002,2452337.5,63,1426,5,Debris Burning,,,,1,B,30.5322,-89.3572
746688,,1992,2448684.5,63,,13,Missing/Undefined,2448684.5,63,1205,10,C,32.975,-80.30416667
1417344,,1992,2448684.5,63,1420,7,Arson,2448684.5,63,1500,0.05,A,31.8415,-84.0559
515988,,2006,2453798.5,63,,7,Arson,,,,0.3,B,35.83780999,-82.62416001
179179,LASDHTRASH,1999,2451241.5,63,1145,5,Debris Burning,2451241.5,63,1240,0.1,A,45.1414,-100.644
1038703,STAMEY MTN.,2000,2451606.5,63,,5,Debris Burning,,,,2,B,35.1,-83.4167
1279897,COYOTE,2009,2454894.5,63,1212,11,Powerline,2454894.5,63,1212,0.25,A,32.785423,-103.536753
629960,,2006,2453798.5,63,,5,Debris Burning,,,,3,B,30.66526,-94.97352002
530344,,2008,2454528.5,63,,13,Missing/Undefined,,,,4,B,34.86833,-77.7763
816750,,2006,2453798.5,63,,7,Arson,,,,10,C,34.5489,-89.7133
1783933,HWY 114,2014,2456720.5,63,,9,Miscellaneous,,,,0.1,A,33.0350169,-97.35
816353,,2006,2453798.5,63,,5,Debris Burning,,,,1,B,33.4119,-88.9325
746872,,1992,2448684.5,63,,13,Missing/Undefined,2448684.5,63,1153,15,C,32.45416667,-80.97916667
597065,,2008,2454528.5,63,,13,Missing/Undefined,,,,15,C,35.57675,-85.30793
513748,,2006,2453798.5,63,,5,Debris Burning,,,,4,B,35.75574001,-82.61695997
678999,,2008,2454528.5,63,,5,Debris Burning,,,,76,C,37.91747059,-81.68606118
1160811,,2006,2453798.5,63,1912,7,Arson,2453798.5,63,2222,5,B,34.995653,-87.645111
540844,,2004,2453067.5,63,,5,Debris Burning,,,,1,B,39.08332997,-74.83334001
1229116,20029,2010,2455259.5,63,,7,Arson,2455260.5,64,,10,C,34.53403333,-94.80608336
723901,NEW WELL,1997,2450511.5,63,,13,Missing/Undefined,,,,1,B,33.41055679,-106.0811081
1365153,,2010,2455260.5,64,,5,Debris Burning,,,,9,B,32.553601,-86.634377
1465175,SALAZAR,2011,2455625.5,64,1408,5,Debris Burning,2455625.5,64,1800,21,C,34.878094,-106.710287
1248959,FY2001-TATTNALL-058,2001,2451973.5,64,248,7,Arson,2451973.5,64,248,1,B,32.1494,-82.014
858690,,2002,2452338.5,64,,5,Debris Burning,,,,1,B,32.8842,-87.8611
735156,,1994,2449416.5,64,,13,Missing/Undefined,2449416.5,64,,15,C,32.87083333,-80.92916667
707685,,1996,2450146.5,64,1130,7,Arson,2450146.5,64,1505,25,C,34.81073106,-89.61946932
1156216,,2005,2453434.5,64,700,7,Arson,2453434.5,64,800,3,B,33.6054,-87.084037
198984,JEMEZ CRK,1999,2451242.5,64,1415,5,Debris Burning,2451242.5,64,1700,2,B,35.5678,-106.7509
878793,,1999,2451242.5,64,,7,Arson,,,,2.5,B,30.8128,-82.8753
538433,,2006,2453799.5,64,,5,Debris Burning,,,,0.25,A,39.88416999,-74.71333998
1265928,,2009,2454895.5,64,1315,4,Campfire,2454895.5,64,1315,5,B,37.12344,-83.97071
1239411,FY2000-MCINTOSH-084,2000,2451607.5,64,1400,7,Arson,2451607.5,64,1400,0.7,B,31.6007,-81.3335
308764,RAIL,2007,2454164.5,64,1402,13,Missing/Undefined,2454164.5,64,1515,0.1,A,31.6873,-110.1862
1352259,,2000,2451607.5,64,1546,3,Smoking,2451607.5,64,1546,0.1,A,40.71286211,-73.38584903
1834123,28,2015,2457086.5,64,1145,7,Arson,2457086.5,64,1245,25,C,37.83,-96.29
363904,GA-3,2000,2451607.5,64,1500,5,Debris Burning,,,,2200,F,31.0013889,-82.5686111
1010759,,1994,2449416.5,64,,8,Children,,,,0.1,A,36.3217,-80.3717
1551775,CR. 214 #2,2011,2455625.5,64,,8,Children,,,,1,B,27.20319,-98.110056
1010499,,1994,2449416.5,64,,8,Children,,,,8,B,35.6317,-79.625
